Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
s.718978.88_R1	26.490185647218052	31.174582845424837	31.784117373239475	32.54798500022205	32.902157903565424	36.67720288242036	37.0702960999611	37.17185799774548	37.289274035874016	37.30214435065813	37.3198412492053	37.33375644942361	37.31931213357967	37.323625018436786	37.325935110336545	37.32822437815971	37.32539391444549	37.30979391987586	37.29208862266796	37.289637824438536	37.28715745832136	37.29188187755397	37.283525167277524	37.27704267956324	37.27107740858946	37.27455751492256	37.263238456690495	37.2484976846009	37.22892088399468	37.20796175438133	37.179575044287326	37.146363799998994	37.123213655056375	37.100013332783774	37.072143474002814	37.06300402574522	37.05256565175091	37.04820612465578	37.032281441043075	37.018591105745294	37.00660200990953	36.979008884517434	36.9802538895975	36.963571551809714	36.95398967847115	36.93803133224827	36.91300551317175	36.88513134279017	36.842082490142616	36.82384985531928	36.80684178165328	36.76894285017085	36.75167869290344	36.638310669880745	36.65246066525372	36.65720654711625	36.612809829528935	36.60165603656961	36.598473460833475	36.557802237709936	36.56984817030271	36.548718482580654	36.543301873370254	36.53091962688538	36.489875345770095	36.39688300830306	36.45452072104243	34.94505270073409
s.718978.88_R2	32.586550269666034	32.732031180430624	32.78963103647987	32.77090662507067	32.755747847814426	36.94596692860517	36.8958566070193	36.94402672292773	36.998866065752075	36.985608607223625	36.98805399809615	36.990480520744576	36.97151174282335	36.972231956742995	36.97571993204678	36.97946630998053	36.98308555750196	36.979901774786576	36.981133156508925	36.98878410632842	36.98405163358554	36.98590601185339	36.98465055349513	36.98461684962713	36.987579005023214	36.98874461838145	36.969885512480175	36.97415550468735	36.95932245250565	36.953291551635715	36.94825296900476	36.906937376609825	36.90960311665779	36.92317441425249	36.9233990244591	36.835683270056265	36.88189591181074	36.88598948962899	36.87858075992383	36.86342467916833	36.845835123172	36.82309225265227	36.83529791655853	36.82745885861309	36.814711165620885	36.80133320310582	36.77711559391878	36.67305427176743	36.70363291406989	36.7230821522395	36.714989374868864	36.680175477908776	36.649379297446345	36.62152786702571	36.613717077069055	36.576527839478544	36.52757314088676	36.4978355522986	36.402133968417594	36.41145155335264	36.41002775564722	36.34542832391248	36.33492116078	36.30007194334266	36.249107196082115	36.23721357471845	36.31081923096488	34.695631581104976
MRSABB_00149.28_R1	29.583768677529374	31.703124657342247	32.478074194283494	32.927524845368985	33.09432897242243	36.849946652656826	36.98457074696769	36.99284506768295	37.2584280697606	37.27540101088209	37.284924393608996	37.23633683483872	37.226057340527674	37.259869735227454	37.27896846547488	37.30250374956974	37.30972113498737	37.30261530701658	37.29012134971162	37.28861866136785	37.29200781474218	37.289892037182	37.28244666003562	37.273117322546184	37.268835465263926	37.27581923130121	37.26687787749268	37.24700801584977	37.229564890350105	37.20997959959257	37.17939994949799	37.153448827303784	37.132333444038075	37.10874647708177	37.08161980487814	37.071073802566794	37.05527879908115	37.04397078223197	37.032118006256255	37.01156135007812	36.99483001220846	36.966357621411184	36.96469985308671	36.943748739824905	36.93485286852489	36.91744153839139	36.89176779918584	36.857954309639055	36.82129268818781	36.803616023056996	36.784664169846785	36.75042922114887	36.72815724507585	36.6271046070314	36.64621835222322	36.64495167390217	36.598079079795745	36.583173207933434	36.57312574085694	36.5337912737005	36.54015840582164	36.52213403514111	36.50279902407408	36.480379828833705	36.428949965141726	36.33842546025097	36.33834610278889	33.759063556656535
MRSABB_00149.28_R2	32.51179982208018	32.71708459391659	32.76470913541072	32.802906595905554	32.772120554507254	36.904951148326596	36.892168762580006	36.91719386300555	37.00135394508132	36.99403453704136	37.00129673613422	36.989052591231584	36.97417254409142	36.985042244040024	36.98818396871815	36.98346804451238	36.98802044647769	36.98277343254636	36.98290310615978	36.98696970881599	36.987681006724905	36.98427469066645	36.987886301818754	36.985491407631415	36.98843786992822	36.98823802363954	36.98054712389251	36.98305797608276	36.97330335572674	36.96939211596197	36.963467406022346	36.92205503269467	36.934977096851114	36.9497625642769	36.94781169130822	36.87298684139618	36.91880083180163	36.92364483959962	36.91672689621477	36.912496484198904	36.89586062368284	36.88055683124136	36.891640526791704	36.889492756314276	36.884391922411695	36.87099796873853	36.85590825370841	36.77072805911689	36.804119195379435	36.819177886116826	36.81899723516664	36.780907369361564	36.76016243209288	36.749074917422206	36.74864096368268	36.72125535174415	36.68759812410769	36.66469113122163	36.59039911324379	36.60043111417138	36.59934146988358	36.55175315475193	36.550817543199	36.516353525958856	36.482136449144924	36.47253231550675	36.47524291704127	34.01733880113772
s.109.Healthy.greaterthan5.Oral.Swab.2.1058.66_R1	23.778254995531093	28.155963781519493	30.922295604230854	31.70031369359086	32.462815257088764	36.532181549648	36.95528106100831	37.18439749210796	37.3081519744804	37.35102743555697	37.37371492898199	37.38889473331075	37.39189126503753	37.39362125992666	37.38350677460532	37.38598062173789	37.38437197913569	37.35688630740315	37.334989881787145	37.325201349536826	37.320409797975366	37.31743397482996	37.30259884792427	37.29475800272903	37.28757782832714	37.2822548652814	37.27020339651613	37.25044198932646	37.22570506624124	37.199231126259335	37.17112176180726	37.136530756653926	37.10764425129232	37.08449381901964	37.03926336299547	37.02961244482886	37.0186750956925	37.00838205027954	36.99128196742396	36.96724895928518	36.952292333660175	36.926930783317935	36.92183964156974	36.906917801417535	36.89585581618999	36.880610327212615	36.8603180284131	36.82194591939482	36.780414604117475	36.75212049057246	36.737443242268476	36.70450260391945	36.687282518632294	36.57479692422976	36.56995879977579	36.583715915296544	36.540592491702974	36.53934203675621	36.52707866759708	36.47381568207511	36.49875520126335	36.4774454443679	36.47157200700993	36.447669998021844	36.38084235643355	36.30661497391385	36.32801200541877	34.06507639160656
s.109.Healthy.greaterthan5.Oral.Swab.2.1058.66_R2	32.74104250312078	32.830443934000925	32.885295996037215	32.84507578926616	32.850431856756266	37.12331463210377	37.03455433890339	37.09857533243485	37.10489476313111	37.10132460369989	37.09988659980832	37.102570431956146	37.09727731855347	37.09343587670608	37.0940331121933	37.093282219032176	37.092679185142174	37.0886277582795	37.083885078970106	37.08472004897165	37.074516930921966	37.06925529456301	37.06680994547379	37.064399522270335	37.061540772286456	37.063677983718534	37.04291170009696	37.042664154780155	37.030769310696336	37.01987937704736	37.01299222202066	36.96945967276629	36.969356554240214	36.979319535002396	36.97071011299076	36.89155987079868	36.932461898545306	36.93796899607453	36.930897202443774	36.90643148516149	36.891597910334966	36.87883090768603	36.88224777752462	36.87773094521745	36.86252911811384	36.85464541298511	36.83659192980383	36.72919515454957	36.773546105004975	36.781563688211925	36.781233869610645	36.74284511977186	36.71788564717724	36.698185450781615	36.67812108495345	36.65087528485	36.607766411149846	36.58674661897891	36.493530015704096	36.49326186315275	36.49545361210546	36.440959876380866	36.42930653160328	36.40367104437699	36.34333725656359	36.3339850500838	36.36598824576173	33.985650380526344
EBneg1.74_R1	26.07981596319264	28.4497899579916	28.20804160832166	30.63102620524105	32.079515903180635	36.05731146229246	36.551810362072416	36.79645929185837	37.187437487497505	37.22959591918384	37.23144628925785	37.265253050610134	37.222094418883785	37.27345469093819	37.277155431086214	37.307061412282465	37.2869073814763	37.25790158031606	37.23939787957592	37.315563112622534	37.3000100020004	37.26610322064413	37.285190654574784	37.29095091853886	37.26232325786506	37.23706860657447	37.23233493921362	37.275315935801565	37.279903806456225	37.20171260741869	37.15531864321676	37.15416361649429	37.12229726170557	37.044909872681295	37.04283774355761	37.03965921785836	37.009745799723255	37.02366147771108	36.96662750143282	36.978024438857815	36.969178592811375	36.894675611446665	36.909970945394285	36.94522458297668	36.87668082885932	36.87200647323229	36.88061105677278	36.846130683406436	36.798475352839475	36.77019417472771	36.73479048767853	36.72276833229584	36.688359296912616	36.61861787271505	36.593722922854624	36.64229959511521	36.512764863739044	36.57986701323634	36.58468604353581	36.59743120848317	36.56129748456699	36.584076506862246	36.5662166028624	36.68809164179804	36.568697729988045	36.44435260503413	36.491279166594346	34.83094281889463
EBneg1.74_R2	32.28995799159832	32.38457691538308	32.51060212042408	32.39047809561912	32.39007801560312	36.45529105821164	36.414482896579315	36.477495499099824	36.60542108421684	36.5129025805161	36.51090218043609	36.46244248849771	36.481646329265864	36.48194638927785	36.465943188637716	36.49134826965393	36.505151030206044	36.43863772754551	36.491998399679936	36.439887977595525	36.48879775955192	36.501600320064014	36.50687061610573	36.47236520133621	36.5043094406596	36.48717203324287	36.446572235881725	36.50118214029398	36.5089039039174	36.47041217997877	36.46186875126261	36.38321964683503	36.403368564717844	36.43617049163582	36.368793223943065	36.30500895444214	36.37938613990031	36.39226139957862	36.385086957079636	36.32509341795721	36.36081505991978	36.253823544144616	36.28300928214424	36.30052306436534	36.311126718668646	36.2098600545768	36.18269105384788	36.07119872550327	36.05347109751271	36.077356247992284	36.105407233074345	36.10060083203333	36.04645133295306	35.97859706798378	35.99154099175357	35.970501515670925	35.908564697795356	35.84121884787869	35.820074651865895	35.8055669867841	35.73731042580168	35.58583544135556	35.53939484829982	35.51632112801752	35.520225111191294	35.506447534307	35.638172105121285	34.07461118116856
NRO.2.97_R1	31.315081829971557	32.346524134429586	31.90527059936965	32.3612866482615	32.42028840511837	35.95943848427899	36.854916424958695	36.813839006822455	37.09408858342022	37.16349779825097	37.20535848533696	37.24639019242053	37.243931354648474	37.273606596306145	37.284725234887254	37.29696329114979	37.30730929794436	37.290195899172346	37.277754658718116	37.26769420225732	37.26464888305474	37.26255120572245	37.24843928065784	37.239225533590414	37.225969266590155	37.223589226225	37.20524764605461	37.18746930415102	37.16550222497163	37.138990676985294	37.1121970377378	37.07309955601001	37.04767527237158	37.023869265631355	36.98393031455461	36.97415287904157	36.958926537577426	36.9478695215408	36.934295580948636	36.905935979524756	36.89592619070621	36.86853414857698	36.86367962959905	36.84631490329608	36.8250702795287	36.816402105273454	36.792903909789096	36.75574521048172	36.71635743748903	36.68175188760796	36.67779112922049	36.639511960820705	36.619994052492274	36.51481608070151	36.51143228130808	36.524075839205615	36.480329480827024	36.46774162911883	36.46812562701905	36.40811233878758	36.431483702727476	36.411764994051225	36.39917735633789	36.38547851753773	36.32100136288597	36.24332216208252	36.26628667489578	34.17947721651377
NRO.2.97_R2	32.66512672167517	32.76157661158054	32.82036519393705	32.78488392986257	32.778691663425214	37.01950683236492	36.93580069521049	37.00768031932189	37.02894271485129	37.025073590482435	37.027092495308864	37.03324940036586	37.026118404276026	37.030173463382724	37.03003518026111	37.03228271222362	37.02875246774999	37.02602597595253	37.02718190497794	37.02631526366797	37.02082957798349	37.01874922197776	37.01494923958439	37.013363593566886	37.011336181079685	37.0076099868498	36.98714109039904	36.98719540875833	36.975615977074646	36.96380026690037	36.95814929601775	36.913861974599634	36.91453444888965	36.925523924023935	36.91926867893599	36.84034798644383	36.88350871838113	36.8850630810541	36.88530268390717	36.85838027710836	36.84366122964765	36.82869235998963	36.839566698161455	36.83158510449989	36.81625165016196	36.81343742032044	36.7942631138217	36.692907351762294	36.72971757834158	36.734718704631625	36.73502859903121	36.70161760203392	36.674735800439365	36.65387844914615	36.63043287764539	36.60855266964182	36.565424010064895	36.53948150189575	36.456883834629615	36.45270858986722	36.456916346354376	36.398255416951706	36.393257242308906	36.362140468412974	36.29867474614074	36.30239703772936	36.33477808956735	34.15234691851585
s.723702.55_R1	26.3633208928475	31.09090699903444	31.679936419883656	32.527022876982564	32.87062012739034	36.59519892239491	37.02032634370965	37.122570498790616	37.25567278188674	37.258418125997316	37.277017788095186	37.296894097156155	37.285506937259775	37.28185842626822	37.285192311266435	37.28538568898668	37.281234926936854	37.26500314625993	37.24358424055657	37.2440550732667	37.240010956595775	37.239521980895866	37.23294574269265	37.227079315319536	37.22221742806485	37.22544453264598	37.211536217087016	37.193362285753345	37.16912437786785	37.14759301321767	37.11268144388142	37.076230231047454	37.0523459823059	37.02296315062879	36.996624790113415	36.98344200943141	36.96915230258104	36.957899711747864	36.942899865310885	36.92677670928325	36.91810595518882	36.887875444511366	36.88535992024579	36.858410934922894	36.85013330530563	36.83518578071333	36.812860268703886	36.781553007496335	36.73635028964743	36.71600127710967	36.69531261884099	36.65899902602911	36.641146869895856	36.52196549920277	36.531210784049726	36.52908351222293	36.48215285506561	36.46194881286157	36.456002722436864	36.41891368082768	36.425413208847814	36.39790829223453	36.392049016616156	36.36873701609656	36.33148373142753	36.22985297118278	36.28218626957207	34.7090914542643
s.723702.55_R2	32.67028788942157	32.81038540135391	32.8684164179012	32.85186735615928	32.837872473367426	37.076719181034285	37.02785258688058	37.08251874259346	37.11138733690115	37.1074980994112	37.10721179418238	37.106665291929566	37.09235534063242	37.0904069605359	37.08906260924513	37.09118622407212	37.08941219368217	37.08374981082614	37.08459589366615	37.089727704699385	37.09076539521185	37.086841199278176	37.087749377412244	37.07977554710636	37.081609748439384	37.082774918615286	37.0692245792805	37.069758558001936	37.05681628989736	37.04391072129795	37.042870216364754	37.00313067969777	37.00510830409048	37.01461098930919	37.015381023504965	36.92904204521	36.97290235775385	36.97596421828965	36.9754668312967	36.95650408943253	36.93367697726436	36.919161458924606	36.93162013620386	36.9205333939676	36.91248828478422	36.89723875183254	36.87260391183826	36.769171691431254	36.80447417700175	36.82133890673725	36.80813657816505	36.77729761686569	36.74384835811114	36.723534164858286	36.713644433994666	36.67812961036469	36.62608341391464	36.59302452127597	36.50216327584359	36.51335190593025	36.50886901314517	36.44017894825337	36.445113775468094	36.40421426076645	36.362557967627595	36.340119918624026	36.39677654299183	34.736289309352784
